Date,TransportType,Route,DepartureTime,ArrivalTime,Passengers,DepartureStation,ArrivalStation,Delay
2023-06-24,Metro,Route_5,11:12,13:18,65,Station_8,Station_3,7
2023-06-24,Train,Route_7,21:17,22:29,24,Station_7,Station_14,9
2023-06-24,Train,Route_10,08:03,09:46,84,Station_9,Station_20,2
2023-06-24,Bus,Route_5,09:10,10:35,36,Station_11,Station_7,12
2023-06-24,Bus,Route_9,09:08,09:50,78,Station_11,Station_6,12
2023-06-24,Metro,Route_1,18:23,19:07,31,Station_19,Station_16,7
2023-06-24,Bus,Route_7,06:17,07:29,11,Station_2,Station_3,3
2023-06-24,Bus,Route_8,17:33,19:33,82,Station_18,Station_1,4
2023-06-24,Tram,Route_3,17:37,19:12,73,Station_19,Station_1,13
2023-06-24,Bus,Route_6,20:24,20:59,85,Station_13,Station_15,13
2023-06-24,Tram,Route_6,12:57,13:32,82,Station_3,Station_9,10
2023-06-24,Metro,Route_2,14:18,15:05,18,Station_18,Station_9,6
2023-06-24,Metro,Route_7,11:49,12:59,6,Station_19,Station_17,4
2023-06-24,Tram,Route_2,12:46,14:44,80,Station_6,Station_9,7
2023-06-24,Bus,Route_10,10:34,11:59,40,Station_9,Station_16,10
2023-06-24,Train,Route_7,22:05,23:14,19,Station_17,Station_17,14
2023-06-24,Metro,Route_8,18:09,19:34,27,Station_9,Station_15,0
2023-06-24,Tram,Route_9,14:17,14:47,46,Station_14,Station_4,8
2023-06-24,Bus,Route_3,18:00,19:01,54,Station_2,Station_6,10
2023-06-24,Bus,Route_1,07:11,08:46,47,Station_5,Station_16,3
2023-06-24,Bus,Route_6,12:28,13:41,36,Station_2,Station_16,11
2023-06-24,Metro,Route_4,20:37,22:48,97,Station_12,Station_16,14
2023-06-24,Metro,Route_10,16:46,18:26,13,Station_15,Station_17,10
2023-06-24,Metro,Route_4,10:19,11:35,31,Station_8,Station_14,8
2023-06-24,Bus,Route_5,05:32,07:10,17,Station_2,Station_9,8
2023-06-24,Train,Route_2,07:08,08:12,19,Station_19,Station_17,8
2023-06-24,Tram,Route_10,08:00,09:40,31,Station_20,Station_20,15
2023-06-24,Train,Route_8,08:54,09:24,74,Station_3,Station_13,14
2023-06-24,Metro,Route_10,12:39,14:33,28,Station_16,Station_18,11
2023-06-24,Metro,Route_8,06:33,07:06,42,Station_4,Station_11,14
2023-06-24,Metro,Route_6,06:28,07:43,25,Station_1,Station_1,12
2023-06-25,Metro,Route_4,15:47,16:56,21,Station_10,Station_2,6
2023-06-25,Tram,Route_4,16:43,18:10,94,Station_11,Station_7,15
2023-06-25,Train,Route_7,07:20,08:49,14,Station_16,Station_16,13
2023-06-25,Tram,Route_8,12:05,13:06,29,Station_19,Station_10,6
2023-06-25,Metro,Route_7,15:26,16:08,40,Station_15,Station_1,2
2023-06-25,Metro,Route_5,16:40,18:17,81,Station_11,Station_14,7
2023-06-25,Train,Route_2,16:58,17:55,87,Station_10,Station_15,9
2023-06-25,Train,Route_2,13:26,13:53,93,Station_1,Station_10,1
2023-06-25,Tram,Route_2,17:33,17:53,97,Station_3,Station_1,4
2023-06-25,Train,Route_5,17:33,18:20,43,Station_8,Station_17,10
2023-06-25,Metro,Route_1,13:16,14:07,32,Station_2,Station_18,7
2023-06-25,Tram,Route_8,18:45,20:14,97,Station_18,Station_9,9
2023-06-25,Tram,Route_8,13:30,15:17,15,Station_7,Station_18,5
2023-06-25,Train,Route_1,12:15,13:51,86,Station_9,Station_5,10
2023-06-25,Metro,Route_3,22:09,23:43,51,Station_7,Station_6,1
2023-06-25,Bus,Route_6,09:12,09:22,48,Station_20,Station_8,5
2023-06-25,Metro,Route_2,15:25,17:22,58,Station_20,Station_14,3
2023-06-25,Bus,Route_4,06:51,07:46,23,Station_8,Station_9,8
2023-06-25,Metro,Route_10,13:14,13:37,6,Station_13,Station_2,13
2023-06-25,Tram,Route_6,21:59,23:45,36,Station_14,Station_17,1
2023-06-25,Metro,Route_10,16:45,18:39,100,Station_15,Station_7,12
2023-06-25,Tram,Route_7,14:02,14:37,4,Station_9,Station_12,2
2023-06-25,Train,Route_9,19:50,20:14,72,Station_16,Station_14,8
2023-06-25,Tram,Route_5,21:56,22:35,91,Station_18,Station_12,12
2023-06-25,Bus,Route_5,19:07,19:55,81,Station_8,Station_8,13
2023-06-25,Train,Route_6,10:55,12:47,82,Station_11,Station_14,11
2023-06-25,Train,Route_8,15:59,17:53,97,Station_18,Station_14,12
2023-06-25,Train,Route_4,07:16,08:38,44,Station_12,Station_13,0
2023-06-25,Tram,Route_8,10:25,12:14,33,Station_14,Station_20,11
2023-06-25,Tram,Route_5,09:56,11:23,89,Station_1,Station_16,15
2023-06-25,Metro,Route_7,05:49,06:46,24,Station_11,Station_2,1
2023-06-25,Train,Route_10,17:37,18:44,30,Station_4,Station_8,4
2023-06-26,Tram,Route_8,09:28,10:12,83,Station_10,Station_13,33
2023-06-26,Metro,Route_7,17:37,18:47,100,Station_3,Station_19,51
2023-06-26,Metro,Route_5,05:44,07:29,57,Station_20,Station_7,27
2023-06-26,Metro,Route_3,20:54,23:01,90,Station_19,Station_16,60
2023-06-26,Tram,Route_7,07:01,08:44,93,Station_17,Station_4,41
2023-06-26,Tram,Route_1,10:48,12:32,49,Station_19,Station_18,62
2023-06-26,Train,Route_9,21:22,23:47,18,Station_2,Station_12,65
2023-06-26,Bus,Route_10,21:59,24:11,48,Station_16,Station_14,70
2023-06-26,Metro,Route_6,09:14,11:57,24,Station_1,Station_18,51
2023-06-26,Tram,Route_8,07:42,09:22,96,Station_20,Station_20,41
2023-06-26,Train,Route_4,19:10,20:49,57,Station_4,Station_12,23
2023-06-26,Metro,Route_6,10:26,11:26,18,Station_6,Station_9,32
2023-06-26,Metro,Route_8,19:21,20:52,49,Station_17,Station_15,35
2023-06-26,Train,Route_6,18:19,19:39,88,Station_15,Station_6,58
2023-06-26,Tram,Route_8,10:47,13:13,40,Station_6,Station_10,61
2023-06-26,Metro,Route_1,20:34,22:18,7,Station_11,Station_7,39
2023-06-26,Train,Route_6,12:00,14:08,51,Station_19,Station_13,56
2023-06-26,Bus,Route_6,20:31,22:46,51,Station_18,Station_11,58
2023-06-26,Bus,Route_9,03:48,05:00,38,Station_5,Station_5,61
2023-06-26,Bus,Route_3,05:02,06:17,10,Station_18,Station_14,51
2023-06-26,Tram,Route_1,21:15,23:55,59,Station_19,Station_1,42
2023-06-26,Train,Route_3,07:56,09:29,26,Station_5,Station_4,35
2023-06-26,Train,Route_7,12:35,14:59,33,Station_5,Station_14,29
2023-06-26,Train,Route_10,11:46,13:46,56,Station_5,Station_13,23
2023-06-26,Bus,Route_2,16:28,18:11,52,Station_7,Station_13,21
2023-06-26,Tram,Route_2,14:30,14:58,33,Station_7,Station_16,27
2023-06-26,Tram,Route_2,12:04,12:38,25,Station_4,Station_3,22
2023-06-26,Bus,Route_10,03:16,04:54,59,Station_1,Station_7,62
2023-06-26,Metro,Route_4,15:18,16:33,90,Station_13,Station_19,19
2023-06-26,Train,Route_5,15:38,17:29,2,Station_17,Station_14,53
2023-06-26,Tram,Route_8,15:19,17:49,43,Station_14,Station_2,36
2023-06-26,Tram,Route_9,05:03,06:18,6,Station_12,Station_15,57
2023-06-27,Metro,Route_5,15:26,16:17,53,Station_1,Station_16,14
2023-06-27,Metro,Route_3,20:11,22:05,36,Station_3,Station_11,4
2023-06-27,Metro,Route_4,11:53,13:56,90,Station_3,Station_3,14
2023-06-27,Bus,Route_2,12:37,14:14,84,Station_4,Station_5,6
2023-06-27,Bus,Route_3,16:46,18:12,95,Station_10,Station_14,7
2023-06-27,Tram,Route_5,13:32,15:16,16,Station_8,Station_8,15
2023-06-27,Bus,Route_10,21:22,23:16,28,Station_14,Station_2,12
2023-06-27,Train,Route_7,06:20,08:07,30,Station_12,Station_16,12
2023-06-27,Bus,Route_8,08:13,10:14,90,Station_19,Station_13,5
2023-06-27,Bus,Route_4,08:07,08:44,73,Station_6,Station_8,6
2023-06-27,Bus,Route_2,08:51,10:09,12,Station_14,Station_9,10
2023-06-27,Train,Route_4,08:59,09:02,14,Station_19,Station_6,2
2023-06-27,Bus,Route_3,17:02,18:36,85,Station_9,Station_10,2
2023-06-27,Metro,Route_2,15:11,15:41,68,Station_2,Station_10,12
2023-06-27,Tram,Route_1,05:42,06:32,79,Station_15,Station_20,0
2023-06-27,Train,Route_2,10:18,12:08,53,Station_15,Station_1,13
2023-06-27,Train,Route_5,10:26,12:07,33,Station_2,Station_17,9
2023-06-27,Tram,Route_3,19:52,20:33,100,Station_20,Station_20,10
2023-06-27,Train,Route_2,22:41,23:00,54,Station_3,Station_16,7
2023-06-27,Train,Route_3,08:16,10:12,38,Station_13,Station_10,14
2023-06-27,Train,Route_4,07:09,07:19,13,Station_17,Station_4,7
2023-06-27,Metro,Route_1,18:28,20:15,10,Station_2,Station_14,2
2023-06-27,Metro,Route_8,18:02,18:37,98,Station_15,Station_12,4
2023-06-27,Metro,Route_3,15:56,15:59,70,Station_17,Station_7,2
2023-06-27,Train,Route_3,14:38,15:00,69,Station_12,Station_7,4
2023-06-27,Metro,Route_5,10:03,10:17,100,Station_8,Station_12,13
2023-06-27,Bus,Route_8,21:44,22:30,97,Station_2,Station_15,11
2023-06-27,Tram,Route_5,22:37,24:24,41,Station_17,Station_19,5
2023-06-27,Metro,Route_6,12:05,13:07,20,Station_11,Station_18,1
2023-06-27,Tram,Route_3,20:57,21:46,27,Station_16,Station_1,0
2023-06-27,Bus,Route_7,21:20,22:22,29,Station_6,Station_10,3
2023-06-27,Bus,Route_6,16:29,18:01,21,Station_4,Station_16,0
2023-06-28,Metro,Route_8,22:58,24:11,51,Station_11,Station_14,13
2023-06-28,Bus,Route_4,11:11,12:38,55,Station_2,Station_10,4
2023-06-28,Metro,Route_6,22:14,22:33,96,Station_12,Station_12,1
2023-06-28,Bus,Route_5,21:38,22:47,37,Station_7,Station_8,13
2023-06-28,Train,Route_8,18:43,20:11,5,Station_3,Station_19,6
2023-06-28,Train,Route_4,06:03,07:22,95,Station_19,Station_8,8
2023-06-28,Train,Route_4,07:01,09:05,45,Station_19,Station_5,13
2023-06-28,Train,Route_4,14:51,15:07,57,Station_19,Station_12,5
2023-06-28,Tram,Route_1,10:30,11:36,36,Station_15,Station_9,1
2023-06-28,Tram,Route_5,13:14,14:26,32,Station_8,Station_1,13
2023-06-28,Tram,Route_9,11:41,12:45,33,Station_7,Station_20,15
2023-06-28,Train,Route_10,07:29,08:03,100,Station_16,Station_5,9
2023-06-28,Tram,Route_6,13:59,14:48,62,Station_9,Station_3,13
2023-06-28,Metro,Route_1,12:37,14:14,62,Station_1,Station_18,10
2023-06-28,Metro,Route_9,21:15,23:16,44,Station_17,Station_15,12
2023-06-28,Metro,Route_6,09:05,10:18,49,Station_9,Station_9,14
2023-06-28,Metro,Route_6,13:46,15:48,5,Station_4,Station_15,5
2023-06-28,Train,Route_6,10:53,11:16,12,Station_19,Station_14,10
2023-06-28,Metro,Route_5,18:15,19:12,30,Station_12,Station_5,11
2023-06-28,Tram,Route_10,14:38,15:22,55,Station_12,Station_7,5
2023-06-28,Metro,Route_2,10:01,11:58,5,Station_19,Station_3,7
2023-06-28,Bus,Route_8,11:42,13:33,6,Station_5,Station_20,10
2023-06-28,Train,Route_5,17:05,18:15,6,Station_19,Station_13,7
2023-06-28,Bus,Route_8,09:15,09:41,9,Station_6,Station_1,9
2023-06-28,Bus,Route_5,14:49,15:05,76,Station_14,Station_20,2
2023-06-28,Metro,Route_10,06:49,08:19,59,Station_16,Station_13,11
2023-06-28,Bus,Route_5,11:52,11:56,7,Station_4,Station_5,3
2023-06-28,Bus,Route_8,07:24,08:31,85,Station_17,Station_6,2
2023-06-28,Tram,Route_9,11:12,12:55,59,Station_10,Station_17,4
2023-06-28,Train,Route_8,06:55,08:25,84,Station_7,Station_13,3
2023-06-28,Train,Route_4,19:29,20:19,24,Station_4,Station_19,15
2023-06-28,Metro,Route_9,17:15,17:58,79,Station_1,Station_1,4
2023-06-29,Metro,Route_10,10:02,11:29,73,Station_9,Station_3,10
2023-06-29,Bus,Route_10,16:27,17:01,89,Station_19,Station_7,3
2023-06-29,Tram,Route_4,20:46,21:47,55,Station_16,Station_7,9
2023-06-29,Metro,Route_3,10:13,11:32,22,Station_9,Station_4,13
2023-06-29,Train,Route_3,08:09,09:48,76,Station_1,Station_14,10
2023-06-29,Bus,Route_1,08:27,09:22,84,Station_6,Station_20,12
2023-06-29,Tram,Route_5,16:20,16:23,47,Station_8,Station_17,0
2023-06-29,Metro,Route_3,11:09,11:27,51,Station_17,Station_4,15
2023-06-29,Train,Route_1,16:09,16:50,3,Station_11,Station_14,4
2023-06-29,Metro,Route_4,11:51,12:24,1,Station_16,Station_12,13
2023-06-29,Tram,Route_3,11:04,11:27,72,Station_13,Station_11,9
2023-06-29,Metro,Route_6,20:53,21:43,94,Station_11,Station_6,8
2023-06-29,Tram,Route_10,08:17,09:37,21,Station_7,Station_13,13
2023-06-29,Bus,Route_10,05:42,06:19,4,Station_18,Station_6,11
2023-06-29,Metro,Route_2,20:50,21:57,54,Station_4,Station_5,1
2023-06-29,Tram,Route_3,13:36,14:30,72,Station_19,Station_11,10
2023-06-29,Bus,Route_7,09:58,10:24,7,Station_12,Station_5,9
2023-06-29,Tram,Route_2,10:56,12:18,48,Station_3,Station_20,15
2023-06-29,Train,Route_3,05:59,06:56,54,Station_14,Station_3,0
2023-06-29,Train,Route_7,05:21,06:04,33,Station_2,Station_5,5
2023-06-29,Bus,Route_6,13:52,14:23,38,Station_14,Station_5,15
2023-06-29,Metro,Route_8,11:56,13:59,6,Station_17,Station_11,7
2023-06-29,Train,Route_8,15:06,16:22,88,Station_2,Station_5,0
2023-06-29,Tram,Route_10,20:37,21:25,51,Station_10,Station_7,2
2023-06-29,Train,Route_5,12:09,13:01,19,Station_4,Station_8,8
2023-06-29,Tram,Route_9,17:50,19:03,92,Station_17,Station_6,3
2023-06-29,Bus,Route_2,06:46,06:56,40,Station_8,Station_20,5
2023-06-29,Bus,Route_8,15:47,17:38,9,Station_15,Station_16,1
2023-06-29,Tram,Route_5,07:39,08:27,52,Station_13,Station_16,12
2023-06-29,Tram,Route_1,20:06,21:49,75,Station_9,Station_2,15
2023-06-29,Train,Route_1,14:26,15:51,22,Station_10,Station_10,0
2023-06-29,Metro,Route_6,21:25,23:27,28,Station_9,Station_18,13
