Date,TransportType,Route,DepartureTime,ArrivalTime,Passengers,DepartureStation,ArrivalStation,Delay
2023-04-24,Bus,Route_9,10:15,10:45,24,Station_19,Station_14,3
2023-04-24,Metro,Route_2,11:39,11:54,70,Station_1,Station_11,2
2023-04-24,Bus,Route_6,22:09,23:22,5,Station_2,Station_4,9
2023-04-24,Metro,Route_3,07:22,09:30,87,Station_4,Station_8,12
2023-04-24,Metro,Route_10,10:19,11:45,33,Station_2,Station_16,5
2023-04-24,Train,Route_7,16:00,16:47,20,Station_16,Station_17,11
2023-04-24,Metro,Route_1,09:14,10:36,22,Station_13,Station_4,0
2023-04-24,Tram,Route_10,12:51,14:28,22,Station_18,Station_15,4
2023-04-24,Metro,Route_6,18:06,19:13,44,Station_15,Station_8,0
2023-04-24,Tram,Route_2,17:10,19:08,92,Station_11,Station_2,5
2023-04-24,Tram,Route_8,06:15,08:26,58,Station_3,Station_12,13
2023-04-24,Train,Route_10,08:07,08:32,84,Station_7,Station_13,6
2023-04-24,Tram,Route_10,06:33,07:42,48,Station_6,Station_16,8
2023-04-24,Tram,Route_5,11:59,12:27,45,Station_20,Station_17,12
2023-04-24,Metro,Route_10,10:11,12:19,16,Station_3,Station_9,13
2023-04-24,Metro,Route_1,11:57,13:22,22,Station_12,Station_1,13
2023-04-24,Tram,Route_9,14:59,16:16,41,Station_15,Station_19,11
2023-04-24,Bus,Route_5,15:12,16:00,12,Station_7,Station_19,0
2023-04-24,Tram,Route_1,05:12,05:27,47,Station_4,Station_4,1
2023-04-24,Metro,Route_2,15:05,16:58,48,Station_15,Station_14,12
2023-04-24,Bus,Route_3,17:21,17:46,26,Station_5,Station_13,15
2023-04-24,Bus,Route_7,06:29,07:17,6,Station_2,Station_6,3
2023-04-24,Bus,Route_6,10:46,11:08,89,Station_20,Station_13,3
2023-04-24,Train,Route_7,18:56,20:04,1,Station_2,Station_20,6
2023-04-24,Tram,Route_3,14:51,16:36,74,Station_18,Station_4,5
2023-04-24,Tram,Route_7,18:19,20:00,50,Station_3,Station_20,5
2023-04-24,Tram,Route_1,06:11,07:06,75,Station_15,Station_4,0
2023-04-24,Bus,Route_9,11:30,11:35,31,Station_6,Station_17,4
2023-04-24,Tram,Route_9,05:38,05:39,26,Station_17,Station_14,0
2023-04-24,Tram,Route_5,05:11,05:35,26,Station_19,Station_10,10
2023-04-24,Tram,Route_6,07:21,09:14,77,Station_7,Station_17,10
2023-04-25,Tram,Route_10,19:23,20:54,42,Station_3,Station_15,15
2023-04-25,Tram,Route_6,13:33,15:14,38,Station_18,Station_3,13
2023-04-25,Tram,Route_8,21:06,21:24,23,Station_19,Station_11,13
2023-04-25,Train,Route_3,20:24,21:50,1,Station_11,Station_9,9
2023-04-25,Metro,Route_1,20:17,21:22,33,Station_3,Station_20,1
2023-04-25,Metro,Route_7,08:40,09:15,75,Station_19,Station_16,4
2023-04-25,Metro,Route_2,09:26,10:16,42,Station_2,Station_7,4
2023-04-25,Tram,Route_2,05:29,06:51,74,Station_3,Station_10,1
2023-04-25,Train,Route_7,07:25,08:50,28,Station_9,Station_7,8
2023-04-25,Tram,Route_4,09:37,10:23,76,Station_10,Station_1,5
2023-04-25,Tram,Route_4,20:14,22:06,17,Station_13,Station_14,1
2023-04-25,Train,Route_7,17:33,19:04,7,Station_5,Station_18,8
2023-04-25,Bus,Route_8,12:45,13:54,18,Station_17,Station_1,7
2023-04-25,Train,Route_4,17:31,18:16,58,Station_20,Station_2,3
2023-04-25,Train,Route_6,07:23,08:27,36,Station_2,Station_8,7
2023-04-25,Tram,Route_5,06:49,07:02,11,Station_1,Station_10,3
2023-04-25,Bus,Route_7,19:00,20:51,55,Station_8,Station_10,15
2023-04-25,Metro,Route_9,14:13,14:36,67,Station_8,Station_14,11
2023-04-25,Metro,Route_9,15:39,16:29,74,Station_15,Station_8,4
2023-04-25,Metro,Route_1,10:30,10:50,83,Station_6,Station_4,4
2023-04-25,Bus,Route_10,17:11,18:39,70,Station_2,Station_9,12
2023-04-25,Tram,Route_5,06:55,07:32,28,Station_6,Station_4,5
2023-04-25,Bus,Route_4,08:15,09:47,26,Station_1,Station_1,15
2023-04-25,Metro,Route_2,21:20,22:08,87,Station_6,Station_14,7
2023-04-25,Bus,Route_2,21:48,22:50,44,Station_16,Station_14,10
2023-04-25,Metro,Route_3,17:21,18:09,28,Station_18,Station_5,12
2023-04-25,Metro,Route_7,18:55,19:48,57,Station_15,Station_17,12
2023-04-25,Tram,Route_7,11:55,13:49,60,Station_2,Station_19,12
2023-04-25,Tram,Route_8,14:17,15:40,3,Station_11,Station_17,13
2023-04-25,Bus,Route_5,06:09,07:19,57,Station_3,Station_1,4
2023-04-25,Tram,Route_8,09:05,09:40,98,Station_14,Station_9,2
2023-04-25,Tram,Route_7,21:10,21:35,68,Station_17,Station_10,15
2023-04-26,Bus,Route_1,09:11,10:11,16,Station_5,Station_9,15
2023-04-26,Tram,Route_3,21:39,22:11,66,Station_7,Station_5,12
2023-04-26,Tram,Route_5,13:02,14:44,29,Station_11,Station_20,12
2023-04-26,Train,Route_2,18:42,19:21,71,Station_5,Station_9,0
2023-04-26,Train,Route_9,15:34,16:26,45,Station_18,Station_3,12
2023-04-26,Metro,Route_2,11:08,12:51,77,Station_18,Station_1,1
2023-04-26,Train,Route_8,19:20,21:04,50,Station_6,Station_19,6
2023-04-26,Bus,Route_1,07:04,09:04,68,Station_12,Station_15,10
2023-04-26,Metro,Route_1,07:50,09:54,11,Station_12,Station_18,11
2023-04-26,Bus,Route_4,22:08,22:34,84,Station_20,Station_18,9
2023-04-26,Tram,Route_7,16:11,17:53,1,Station_3,Station_5,9
2023-04-26,Metro,Route_10,19:22,21:02,92,Station_9,Station_11,9
2023-04-26,Tram,Route_5,22:10,24:06,69,Station_14,Station_19,11
2023-04-26,Tram,Route_8,13:59,14:50,5,Station_1,Station_16,2
2023-04-26,Metro,Route_4,14:43,16:30,42,Station_3,Station_6,10
2023-04-26,Metro,Route_1,07:46,08:54,9,Station_2,Station_17,2
2023-04-26,Metro,Route_6,08:32,10:08,96,Station_11,Station_19,3
2023-04-26,Metro,Route_7,14:15,15:09,71,Station_9,Station_20,0
2023-04-26,Tram,Route_8,06:59,07:48,6,Station_18,Station_6,5
2023-04-26,Train,Route_5,18:28,19:22,48,Station_16,Station_11,15
2023-04-26,Metro,Route_6,16:45,16:50,34,Station_14,Station_15,4
2023-04-26,Bus,Route_10,16:53,18:39,13,Station_9,Station_1,7
2023-04-26,Bus,Route_4,19:10,20:26,42,Station_18,Station_4,3
2023-04-26,Tram,Route_4,12:04,12:26,5,Station_12,Station_12,8
2023-04-26,Metro,Route_8,10:24,11:37,61,Station_20,Station_11,12
2023-04-26,Train,Route_3,19:31,20:35,64,Station_4,Station_18,3
2023-04-26,Train,Route_3,11:49,13:31,23,Station_14,Station_13,1
2023-04-26,Tram,Route_1,20:41,21:20,54,Station_8,Station_5,0
2023-04-26,Train,Route_10,16:23,18:23,4,Station_19,Station_12,15
2023-04-26,Metro,Route_6,20:36,22:23,13,Station_1,Station_6,7
2023-04-26,Tram,Route_10,10:26,10:49,48,Station_17,Station_7,10
2023-04-26,Bus,Route_9,12:47,14:16,27,Station_4,Station_17,10
2023-04-27,Train,Route_7,14:38,15:12,84,Station_1,Station_1,2
2023-04-27,Metro,Route_9,20:52,21:59,2,Station_2,Station_20,11
2023-04-27,Train,Route_9,14:38,16:37,98,Station_20,Station_2,5
2023-04-27,Tram,Route_8,05:25,06:51,96,Station_6,Station_13,12
2023-04-27,Bus,Route_8,19:00,19:58,68,Station_6,Station_3,11
2023-04-27,Bus,Route_7,07:11,07:40,2,Station_3,Station_18,4
2023-04-27,Tram,Route_3,09:28,09:53,79,Station_16,Station_1,6
2023-04-27,Train,Route_5,07:17,09:09,39,Station_16,Station_8,14
2023-04-27,Metro,Route_3,06:48,07:58,13,Station_3,Station_20,9
2023-04-27,Tram,Route_10,22:58,24:05,15,Station_17,Station_11,10
2023-04-27,Metro,Route_3,13:55,14:56,46,Station_7,Station_2,4
2023-04-27,Bus,Route_4,09:37,10:25,38,Station_20,Station_6,14
2023-04-27,Metro,Route_6,19:40,21:03,90,Station_15,Station_5,9
2023-04-27,Bus,Route_9,05:17,07:25,80,Station_2,Station_10,10
2023-04-27,Metro,Route_9,14:54,16:26,25,Station_12,Station_1,6
2023-04-27,Bus,Route_7,05:46,07:48,67,Station_20,Station_14,13
2023-04-27,Train,Route_5,17:48,18:29,36,Station_18,Station_3,6
2023-04-27,Bus,Route_6,07:51,09:46,19,Station_19,Station_6,2
2023-04-27,Bus,Route_9,10:39,11:03,7,Station_2,Station_19,9
2023-04-27,Bus,Route_9,06:52,08:35,96,Station_3,Station_4,0
2023-04-27,Metro,Route_2,06:01,07:42,52,Station_7,Station_13,4
2023-04-27,Metro,Route_2,16:25,16:52,39,Station_16,Station_4,11
2023-04-27,Tram,Route_8,19:54,21:13,19,Station_12,Station_16,7
2023-04-27,Train,Route_10,05:53,06:50,59,Station_19,Station_14,10
2023-04-27,Train,Route_1,11:19,13:02,24,Station_12,Station_14,9
2023-04-27,Train,Route_6,17:32,18:30,56,Station_18,Station_5,6
2023-04-27,Tram,Route_6,07:28,07:53,33,Station_9,Station_7,10
2023-04-27,Metro,Route_1,11:53,13:18,42,Station_17,Station_20,6
2023-04-27,Tram,Route_3,17:57,18:36,11,Station_16,Station_12,4
2023-04-27,Train,Route_10,09:26,10:31,88,Station_11,Station_7,0
2023-04-27,Tram,Route_6,08:01,08:29,52,Station_13,Station_8,4
2023-04-27,Tram,Route_1,20:03,21:53,43,Station_14,Station_14,4
2023-04-28,Train,Route_2,15:58,17:06,42,Station_15,Station_10,4
2023-04-28,Tram,Route_3,10:09,10:36,21,Station_4,Station_16,14
2023-04-28,Bus,Route_4,12:16,13:44,73,Station_7,Station_12,1
2023-04-28,Bus,Route_9,14:27,15:23,32,Station_16,Station_18,7
2023-04-28,Train,Route_10,12:22,13:47,65,Station_16,Station_5,9
2023-04-28,Tram,Route_6,07:36,08:22,6,Station_6,Station_16,11
2023-04-28,Train,Route_6,21:38,22:28,24,Station_11,Station_12,6
2023-04-28,Tram,Route_7,22:47,23:05,91,Station_6,Station_17,2
2023-04-28,Metro,Route_1,15:12,15:33,98,Station_13,Station_20,2
2023-04-28,Train,Route_7,22:30,24:23,57,Station_6,Station_3,14
2023-04-28,Bus,Route_6,13:49,15:16,36,Station_11,Station_14,3
2023-04-28,Tram,Route_6,05:17,06:30,81,Station_7,Station_13,7
2023-04-28,Metro,Route_4,06:20,07:14,79,Station_4,Station_16,9
2023-04-28,Bus,Route_8,06:04,07:38,30,Station_16,Station_15,15
2023-04-28,Train,Route_7,22:23,23:42,21,Station_7,Station_6,6
2023-04-28,Metro,Route_7,12:08,14:01,39,Station_11,Station_13,3
2023-04-28,Bus,Route_1,13:50,14:20,22,Station_7,Station_15,15
2023-04-28,Metro,Route_1,15:04,16:05,94,Station_8,Station_8,6
2023-04-28,Train,Route_2,15:40,17:05,81,Station_10,Station_6,1
2023-04-28,Tram,Route_10,22:47,23:52,8,Station_13,Station_9,6
2023-04-28,Train,Route_4,07:48,09:20,39,Station_8,Station_12,15
2023-04-28,Train,Route_5,08:59,09:16,18,Station_7,Station_12,1
2023-04-28,Metro,Route_2,16:44,17:18,98,Station_14,Station_6,14
2023-04-28,Train,Route_5,11:39,13:24,84,Station_6,Station_2,8
2023-04-28,Train,Route_1,22:59,24:09,64,Station_10,Station_17,8
2023-04-28,Tram,Route_10,07:15,07:52,93,Station_11,Station_17,9
2023-04-28,Metro,Route_5,14:18,15:03,74,Station_3,Station_1,1
2023-04-28,Train,Route_6,18:21,19:36,9,Station_3,Station_12,6
2023-04-28,Train,Route_6,09:24,10:32,26,Station_12,Station_15,11
2023-04-28,Train,Route_4,10:49,12:15,6,Station_16,Station_7,10
2023-04-28,Bus,Route_10,11:42,12:17,11,Station_11,Station_16,14
2023-04-28,Metro,Route_3,11:25,13:14,45,Station_11,Station_11,3
2023-04-29,Metro,Route_4,06:20,08:18,3,Station_13,Station_18,3
2023-04-29,Train,Route_2,18:24,19:42,72,Station_2,Station_5,15
2023-04-29,Metro,Route_6,08:48,09:04,12,Station_14,Station_2,0
2023-04-29,Train,Route_4,20:41,21:20,51,Station_11,Station_3,12
2023-04-29,Bus,Route_10,15:19,16:51,35,Station_2,Station_14,15
2023-04-29,Tram,Route_9,14:23,15:41,81,Station_13,Station_11,4
2023-04-29,Tram,Route_3,14:19,15:09,11,Station_18,Station_9,15
2023-04-29,Tram,Route_9,16:33,18:12,65,Station_1,Station_2,2
2023-04-29,Metro,Route_10,11:59,13:41,96,Station_14,Station_2,1
2023-04-29,Bus,Route_10,20:22,20:51,26,Station_7,Station_6,13
2023-04-29,Train,Route_9,08:38,09:46,15,Station_5,Station_10,0
2023-04-29,Train,Route_10,07:03,07:29,76,Station_6,Station_5,12
2023-04-29,Train,Route_9,05:08,06:54,38,Station_19,Station_20,11
2023-04-29,Metro,Route_6,07:34,08:49,17,Station_19,Station_10,15
2023-04-29,Metro,Route_6,06:32,06:40,15,Station_9,Station_8,5
2023-04-29,Metro,Route_1,14:50,15:08,71,Station_10,Station_12,8
2023-04-29,Bus,Route_8,10:48,12:15,40,Station_9,Station_8,15
2023-04-29,Train,Route_1,14:07,15:04,90,Station_1,Station_3,7
2023-04-29,Train,Route_3,12:52,14:50,20,Station_4,Station_5,7
2023-04-29,Tram,Route_10,12:25,13:20,38,Station_20,Station_1,0
2023-04-29,Bus,Route_2,13:39,15:34,91,Station_4,Station_4,13
2023-04-29,Tram,Route_4,22:52,24:57,40,Station_18,Station_6,10
2023-04-29,Bus,Route_1,06:15,06:55,26,Station_5,Station_6,4
2023-04-29,Bus,Route_2,16:35,18:24,30,Station_16,Station_2,5
2023-04-29,Metro,Route_6,06:59,07:47,37,Station_3,Station_7,9
2023-04-29,Bus,Route_1,06:35,07:32,34,Station_15,Station_16,6
2023-04-29,Train,Route_6,11:41,12:28,52,Station_13,Station_11,12
2023-04-29,Bus,Route_10,20:45,21:14,96,Station_11,Station_20,2
2023-04-29,Tram,Route_9,13:51,14:16,51,Station_3,Station_12,15
2023-04-29,Bus,Route_1,13:43,14:53,19,Station_15,Station_3,3
2023-04-29,Bus,Route_10,06:50,07:18,15,Station_7,Station_4,11
2023-04-29,Train,Route_3,17:00,18:36,78,Station_18,Station_2,4
