Date,TransportType,Route,DepartureTime,ArrivalTime,Passengers,DepartureStation,ArrivalStation,Delay
2023-05-24,Tram,Route_5,11:39,13:27,87,Station_1,Station_4,21
2023-05-24,Train,Route_5,12:08,13:58,29,Station_6,Station_12,35
2023-05-24,Train,Route_3,08:33,09:57,93,Station_5,Station_1,66
2023-05-24,Tram,Route_8,10:49,12:22,95,Station_20,Station_11,31
2023-05-24,Train,Route_5,19:15,20:51,42,Station_11,Station_9,59
2023-05-24,Tram,Route_10,10:05,11:55,5,Station_7,Station_10,51
2023-05-24,Train,Route_3,16:09,18:36,79,Station_2,Station_15,40
2023-05-24,Tram,Route_6,20:59,23:56,59,Station_14,Station_1,63
2023-05-24,Tram,Route_6,17:13,18:40,38,Station_4,Station_19,66
2023-05-24,Bus,Route_6,11:16,13:20,79,Station_3,Station_16,56
2023-05-24,Bus,Route_9,19:20,21:47,35,Station_14,Station_5,56
2023-05-24,Train,Route_8,17:21,18:57,50,Station_3,Station_16,54
2023-05-24,Metro,Route_7,06:07,06:56,22,Station_19,Station_13,32
2023-05-24,Metro,Route_6,18:05,19:16,40,Station_16,Station_11,29
2023-05-24,Tram,Route_4,06:47,08:51,63,Station_16,Station_20,45
2023-05-24,Train,Route_9,14:53,17:33,24,Station_10,Station_14,41
2023-05-24,Tram,Route_1,17:49,18:54,91,Station_7,Station_19,24
2023-05-24,Tram,Route_5,09:25,10:49,61,Station_5,Station_5,59
2023-05-24,Tram,Route_8,11:39,13:25,59,Station_14,Station_3,56
2023-05-24,Train,Route_2,15:53,18:04,38,Station_11,Station_2,61
2023-05-24,Bus,Route_10,19:42,21:58,49,Station_10,Station_10,51
2023-05-24,Bus,Route_4,15:42,18:22,32,Station_17,Station_18,51
2023-05-24,Bus,Route_10,20:14,22:10,21,Station_12,Station_10,33
2023-05-24,Bus,Route_4,14:54,17:10,70,Station_20,Station_4,34
2023-05-24,Train,Route_8,14:21,14:57,45,Station_18,Station_16,15
2023-05-24,Metro,Route_1,17:53,19:35,78,Station_10,Station_16,20
2023-05-24,Metro,Route_2,17:25,19:26,77,Station_9,Station_18,26
2023-05-24,Bus,Route_9,06:01,08:20,35,Station_1,Station_20,41
2023-05-24,Metro,Route_7,22:27,25:06,37,Station_6,Station_1,47
2023-05-24,Tram,Route_2,05:39,07:03,31,Station_15,Station_7,47
2023-05-24,Bus,Route_9,16:03,16:54,87,Station_1,Station_18,38
2023-05-25,Train,Route_3,14:30,16:08,99,Station_14,Station_7,14
2023-05-25,Tram,Route_4,10:40,11:51,13,Station_6,Station_20,15
2023-05-25,Bus,Route_1,06:50,08:22,10,Station_12,Station_18,9
2023-05-25,Metro,Route_8,09:03,10:37,22,Station_1,Station_11,8
2023-05-25,Tram,Route_4,15:39,17:31,85,Station_19,Station_12,14
2023-05-25,Tram,Route_4,10:53,12:53,17,Station_8,Station_5,15
2023-05-25,Bus,Route_4,15:47,17:08,13,Station_6,Station_7,13
2023-05-25,Bus,Route_8,07:05,08:42,15,Station_9,Station_14,14
2023-05-25,Metro,Route_4,19:28,20:50,78,Station_6,Station_17,5
2023-05-25,Metro,Route_6,15:58,17:09,8,Station_12,Station_16,6
2023-05-25,Train,Route_1,19:35,20:11,80,Station_12,Station_20,9
2023-05-25,Train,Route_10,16:57,18:00,40,Station_3,Station_5,4
2023-05-25,Bus,Route_6,22:06,23:31,79,Station_10,Station_10,1
2023-05-25,Tram,Route_9,20:34,22:08,85,Station_19,Station_12,2
2023-05-25,Metro,Route_1,15:08,16:37,100,Station_11,Station_19,15
2023-05-25,Train,Route_7,09:17,10:54,83,Station_20,Station_20,13
2023-05-25,Train,Route_9,14:25,16:03,11,Station_13,Station_19,7
2023-05-25,Tram,Route_9,20:35,21:02,29,Station_20,Station_9,14
2023-05-25,Train,Route_9,17:00,18:15,96,Station_2,Station_20,8
2023-05-25,Train,Route_4,12:50,14:38,14,Station_16,Station_19,3
2023-05-25,Metro,Route_1,14:21,15:56,49,Station_20,Station_13,13
2023-05-25,Train,Route_2,18:20,18:31,61,Station_16,Station_8,9
2023-05-25,Metro,Route_9,15:33,16:00,61,Station_9,Station_11,10
2023-05-25,Bus,Route_9,08:08,09:21,30,Station_16,Station_1,10
2023-05-25,Tram,Route_8,20:47,22:47,77,Station_18,Station_8,2
2023-05-25,Bus,Route_4,05:04,05:39,35,Station_3,Station_18,13
2023-05-25,Tram,Route_6,18:20,19:57,4,Station_16,Station_5,5
2023-05-25,Train,Route_2,19:26,20:38,75,Station_18,Station_9,2
2023-05-25,Train,Route_2,14:20,15:31,40,Station_18,Station_1,5
2023-05-25,Bus,Route_5,18:34,20:00,13,Station_17,Station_16,0
2023-05-25,Metro,Route_9,18:25,19:04,22,Station_11,Station_8,5
2023-05-25,Train,Route_7,20:41,21:47,28,Station_15,Station_16,1
2023-05-26,Metro,Route_5,19:42,21:32,56,Station_13,Station_14,9
2023-05-26,Metro,Route_5,17:00,17:15,90,Station_1,Station_12,0
2023-05-26,Tram,Route_6,09:22,10:23,67,Station_8,Station_8,15
2023-05-26,Tram,Route_7,21:21,22:57,4,Station_10,Station_10,11
2023-05-26,Tram,Route_2,13:20,14:59,13,Station_20,Station_2,13
2023-05-26,Metro,Route_2,21:04,22:35,8,Station_13,Station_15,13
2023-05-26,Metro,Route_7,11:45,13:26,6,Station_9,Station_2,0
2023-05-26,Tram,Route_7,21:21,22:57,59,Station_16,Station_8,1
2023-05-26,Tram,Route_9,11:35,13:10,44,Station_16,Station_4,14
2023-05-26,Train,Route_10,20:52,21:57,51,Station_7,Station_5,12
2023-05-26,Train,Route_7,17:15,19:21,56,Station_1,Station_18,9
2023-05-26,Train,Route_8,11:28,13:04,26,Station_19,Station_6,11
2023-05-26,Tram,Route_1,16:07,17:51,69,Station_10,Station_5,5
2023-05-26,Tram,Route_1,22:40,23:10,21,Station_4,Station_14,4
2023-05-26,Tram,Route_5,12:20,13:09,64,Station_6,Station_9,1
2023-05-26,Train,Route_5,21:33,21:57,46,Station_7,Station_7,9
2023-05-26,Train,Route_10,05:27,07:07,38,Station_13,Station_1,0
2023-05-26,Metro,Route_8,16:55,19:01,98,Station_16,Station_17,8
2023-05-26,Train,Route_8,19:22,19:58,6,Station_1,Station_2,11
2023-05-26,Metro,Route_10,15:18,16:45,84,Station_6,Station_3,13
2023-05-26,Tram,Route_10,14:33,16:29,88,Station_11,Station_4,12
2023-05-26,Train,Route_6,22:20,24:23,83,Station_8,Station_5,8
2023-05-26,Train,Route_5,11:11,12:36,61,Station_3,Station_11,1
2023-05-26,Bus,Route_8,03:40,04:13,30,Station_18,Station_8,1
2023-05-26,Train,Route_8,19:21,20:57,73,Station_9,Station_15,9
2023-05-26,Tram,Route_5,13:09,15:14,72,Station_17,Station_14,15
2023-05-26,Train,Route_6,13:39,14:47,64,Station_11,Station_10,10
2023-05-26,Train,Route_6,15:49,16:22,96,Station_4,Station_15,1
2023-05-26,Train,Route_1,09:18,10:48,35,Station_6,Station_8,10
2023-05-26,Metro,Route_2,17:10,18:21,100,Station_17,Station_1,6
2023-05-26,Bus,Route_4,13:58,15:34,23,Station_12,Station_18,4
2023-05-26,Tram,Route_6,21:09,21:55,91,Station_14,Station_15,12
2023-05-27,Train,Route_3,09:17,09:36,88,Station_2,Station_5,4
2023-05-27,Tram,Route_2,13:50,15:17,64,Station_4,Station_5,9
2023-05-27,Bus,Route_7,19:52,20:40,93,Station_1,Station_2,6
2023-05-27,Train,Route_3,21:08,21:14,17,Station_9,Station_18,1
2023-05-27,Tram,Route_7,18:42,19:45,14,Station_12,Station_12,4
2023-05-27,Tram,Route_8,16:19,18:21,24,Station_12,Station_9,9
2023-05-27,Bus,Route_9,20:47,22:14,87,Station_10,Station_20,15
2023-05-27,Tram,Route_1,08:51,09:34,12,Station_8,Station_1,15
2023-05-27,Metro,Route_4,17:44,19:43,9,Station_13,Station_16,4
2023-05-27,Bus,Route_7,08:35,09:04,50,Station_15,Station_12,3
2023-05-27,Tram,Route_10,17:57,18:28,69,Station_7,Station_10,13
2023-05-27,Train,Route_8,18:50,20:01,82,Station_17,Station_15,15
2023-05-27,Tram,Route_3,12:15,13:50,62,Station_10,Station_3,4
2023-05-27,Metro,Route_8,09:59,11:05,11,Station_5,Station_16,13
2023-05-27,Tram,Route_5,17:24,18:25,38,Station_7,Station_11,13
2023-05-27,Train,Route_8,16:04,17:20,93,Station_6,Station_19,1
2023-05-27,Tram,Route_7,19:31,20:00,90,Station_10,Station_15,15
2023-05-27,Tram,Route_10,20:13,22:18,23,Station_7,Station_1,11
2023-05-27,Train,Route_6,13:22,14:39,56,Station_1,Station_14,9
2023-05-27,Train,Route_7,11:50,13:15,99,Station_15,Station_13,13
2023-05-27,Bus,Route_8,10:54,12:19,85,Station_14,Station_9,13
2023-05-27,Bus,Route_10,17:18,18:56,17,Station_7,Station_6,12
2023-05-27,Bus,Route_5,12:57,14:22,47,Station_19,Station_19,2
2023-05-27,Metro,Route_8,06:21,07:20,35,Station_9,Station_16,14
2023-05-27,Metro,Route_6,07:05,08:56,45,Station_5,Station_7,0
2023-05-27,Tram,Route_8,17:14,18:04,54,Station_5,Station_19,9
2023-05-27,Tram,Route_9,19:58,20:16,4,Station_11,Station_10,8
2023-05-27,Tram,Route_10,17:54,18:53,64,Station_19,Station_13,9
2023-05-27,Tram,Route_2,21:02,22:15,67,Station_10,Station_8,3
2023-05-27,Train,Route_6,15:42,17:04,64,Station_13,Station_5,3
2023-05-27,Metro,Route_5,20:21,21:23,91,Station_7,Station_10,2
2023-05-27,Bus,Route_1,09:37,11:23,67,Station_16,Station_10,12
2023-05-28,Bus,Route_8,10:14,12:25,39,Station_14,Station_7,15
2023-05-28,Bus,Route_7,07:03,07:57,90,Station_7,Station_8,6
2023-05-28,Tram,Route_7,16:26,16:35,91,Station_12,Station_8,5
2023-05-28,Train,Route_8,19:06,21:02,80,Station_11,Station_7,0
2023-05-28,Metro,Route_9,10:57,13:05,81,Station_13,Station_19,10
2023-05-28,Tram,Route_2,16:17,18:07,41,Station_12,Station_13,3
2023-05-28,Metro,Route_7,19:57,20:12,38,Station_2,Station_13,13
2023-05-28,Metro,Route_9,18:47,19:48,11,Station_18,Station_5,15
2023-05-28,Tram,Route_9,18:23,19:58,30,Station_1,Station_9,15
2023-05-28,Metro,Route_8,06:27,06:48,92,Station_17,Station_14,9
2023-05-28,Train,Route_9,16:16,16:45,15,Station_8,Station_6,4
2023-05-28,Metro,Route_10,14:28,15:35,55,Station_17,Station_14,2
2023-05-28,Metro,Route_10,15:10,16:05,99,Station_6,Station_2,9
2023-05-28,Bus,Route_1,07:50,08:54,7,Station_17,Station_17,14
2023-05-28,Train,Route_8,13:00,14:12,82,Station_10,Station_8,7
2023-05-28,Bus,Route_10,16:02,17:13,62,Station_1,Station_1,11
2023-05-28,Train,Route_2,05:19,06:14,70,Station_20,Station_15,7
2023-05-28,Tram,Route_5,22:22,23:25,67,Station_12,Station_1,8
2023-05-28,Train,Route_5,22:17,23:38,60,Station_18,Station_6,6
2023-05-28,Tram,Route_9,06:44,08:42,12,Station_3,Station_6,7
2023-05-28,Train,Route_4,06:50,08:08,35,Station_3,Station_13,11
2023-05-28,Metro,Route_1,11:16,12:13,2,Station_12,Station_1,10
2023-05-28,Train,Route_4,19:40,21:40,58,Station_18,Station_5,7
2023-05-28,Tram,Route_4,09:20,11:00,99,Station_13,Station_11,9
2023-05-28,Train,Route_8,12:21,12:42,64,Station_17,Station_2,6
2023-05-28,Bus,Route_7,08:03,09:03,86,Station_20,Station_18,5
2023-05-28,Tram,Route_10,09:55,10:27,95,Station_20,Station_1,5
2023-05-28,Bus,Route_9,18:15,19:27,41,Station_5,Station_14,5
2023-05-28,Tram,Route_9,12:36,13:23,64,Station_15,Station_16,11
2023-05-28,Bus,Route_7,07:33,09:05,95,Station_10,Station_16,6
2023-05-28,Metro,Route_3,16:59,18:04,98,Station_16,Station_2,4
2023-05-28,Metro,Route_2,18:20,18:31,15,Station_7,Station_6,0
2023-05-29,Metro,Route_10,14:11,15:44,9,Station_7,Station_10,50
2023-05-29,Bus,Route_10,16:16,17:50,86,Station_11,Station_6,65
2023-05-29,Tram,Route_9,09:31,10:57,8,Station_12,Station_5,36
2023-05-29,Metro,Route_1,17:16,19:24,43,Station_11,Station_8,67
2023-05-29,Bus,Route_9,21:42,24:25,89,Station_15,Station_3,55
2023-05-29,Bus,Route_8,20:16,22:32,27,Station_12,Station_18,33
2023-05-29,Bus,Route_1,16:34,17:55,50,Station_6,Station_15,39
2023-05-29,Metro,Route_3,11:17,14:11,89,Station_3,Station_6,72
2023-05-29,Train,Route_5,17:44,20:11,27,Station_4,Station_19,40
2023-05-29,Tram,Route_6,15:12,16:17,69,Station_15,Station_12,60
2023-05-29,Metro,Route_8,18:46,20:30,41,Station_5,Station_17,39
2023-05-29,Bus,Route_5,15:45,18:17,5,Station_6,Station_9,49
2023-05-29,Bus,Route_8,08:17,09:02,29,Station_2,Station_11,34
2023-05-29,Train,Route_1,05:51,06:51,22,Station_6,Station_2,55
2023-05-29,Tram,Route_5,08:29,09:49,96,Station_13,Station_15,42
2023-05-29,Metro,Route_4,19:47,20:53,86,Station_9,Station_17,55
2023-05-29,Train,Route_9,12:49,13:51,33,Station_17,Station_8,45
2023-05-29,Train,Route_3,22:56,25:22,55,Station_18,Station_4,56
2023-05-29,Bus,Route_5,19:16,21:04,73,Station_12,Station_2,70
2023-05-29,Metro,Route_8,07:20,09:20,69,Station_3,Station_6,27
2023-05-29,Tram,Route_4,09:20,11:30,2,Station_13,Station_8,54
2023-05-29,Metro,Route_2,14:32,16:40,38,Station_7,Station_9,24
2023-05-29,Bus,Route_6,17:01,19:42,70,Station_13,Station_17,43
2023-05-29,Train,Route_8,11:33,13:54,45,Station_13,Station_13,53
2023-05-29,Metro,Route_2,20:17,21:36,29,Station_8,Station_14,54
2023-05-29,Tram,Route_3,06:34,08:49,87,Station_16,Station_14,19
2023-05-29,Metro,Route_6,05:52,07:39,4,Station_12,Station_9,25
2023-05-29,Metro,Route_6,09:23,10:28,46,Station_11,Station_16,63
2023-05-29,Metro,Route_4,05:02,07:48,46,Station_14,Station_7,55
2023-05-29,Metro,Route_8,21:19,23:17,35,Station_9,Station_3,25
2023-05-29,Bus,Route_5,21:30,23:06,38,Station_18,Station_7,47
2023-05-29,Bus,Route_7,13:41,15:09,98,Station_16,Station_6,52
2023-05-30,Tram,Route_1,13:05,14:08,76,Station_13,Station_12,0
2023-05-30,Bus,Route_10,20:44,21:42,17,Station_14,Station_19,15
2023-05-30,Train,Route_9,22:28,24:20,18,Station_12,Station_11,8
2023-05-30,Tram,Route_4,06:17,06:56,50,Station_13,Station_2,9
2023-05-30,Bus,Route_3,03:54,04:44,72,Station_18,Station_17,12
2023-05-30,Metro,Route_8,16:00,16:25,80,Station_10,Station_12,8
2023-05-30,Metro,Route_2,05:28,07:05,92,Station_15,Station_17,8
2023-05-30,Bus,Route_10,22:42,24:12,31,Station_4,Station_12,2
2023-05-30,Tram,Route_9,12:28,14:17,42,Station_15,Station_9,10
2023-05-30,Train,Route_10,18:40,19:49,66,Station_14,Station_5,8
2023-05-30,Train,Route_8,12:42,14:51,48,Station_14,Station_5,11
2023-05-30,Metro,Route_6,10:46,12:37,41,Station_20,Station_15,12
2023-05-30,Tram,Route_8,12:04,12:23,37,Station_5,Station_12,3
2023-05-30,Bus,Route_7,16:07,17:52,73,Station_3,Station_7,8
2023-05-30,Metro,Route_7,06:42,07:20,86,Station_10,Station_1,0
2023-05-30,Bus,Route_7,03:44,05:36,99,Station_8,Station_2,13
2023-05-30,Train,Route_10,22:28,23:52,69,Station_10,Station_4,14
2023-05-30,Metro,Route_9,15:55,17:30,18,Station_16,Station_11,7
2023-05-30,Bus,Route_2,22:46,24:24,44,Station_14,Station_5,3
2023-05-30,Train,Route_8,18:26,19:34,96,Station_14,Station_15,8
2023-05-30,Bus,Route_5,18:43,19:29,14,Station_6,Station_13,10
2023-05-30,Metro,Route_9,11:33,13:29,94,Station_4,Station_4,4
2023-05-30,Bus,Route_9,13:10,14:42,7,Station_20,Station_17,1
2023-05-30,Metro,Route_4,21:03,23:05,18,Station_20,Station_6,15
2023-05-30,Metro,Route_7,07:16,08:51,52,Station_18,Station_20,4
2023-05-30,Tram,Route_5,21:12,21:46,84,Station_2,Station_8,13
2023-05-30,Metro,Route_8,20:16,22:02,65,Station_15,Station_1,1
2023-05-30,Metro,Route_7,20:45,21:37,55,Station_7,Station_3,5
2023-05-30,Bus,Route_3,20:42,21:15,22,Station_6,Station_7,9
2023-05-30,Metro,Route_4,16:23,18:17,6,Station_8,Station_5,6
2023-05-30,Train,Route_5,22:29,23:58,78,Station_5,Station_11,3
2023-05-30,Bus,Route_1,18:26,19:09,46,Station_16,Station_11,5
